start_nid,end_nid,link_type,length,lanes,maxspeed,geometry,maxmph,fft,link_id
509,508,residential,23.052,1,25,"LINESTRING(-122.238658 37.7514452, -122.238827 37.7512867)",25,2.063075201988813,200
508,509,residential,23.052,1,25,"LINESTRING(-122.238827 37.7512867, -122.238658 37.7514452)",25,2.063075201988813,201
1495,1499,residential,23.113,1,25,"LINESTRING(-122.2818567 37.7881074, -122.2818629 37.7878996)",25,2.068534493474208,202
1499,1495,residential,23.113,1,25,"LINESTRING(-122.2818629 37.7878996, -122.2818567 37.7881074)",25,2.068534493474208,203
1966,1395,service,23.134,1,25,"LINESTRING(-122.3003157 37.7729368, -122.3005796 37.7729328)",25,2.070413921690491,204
1395,1966,service,23.134,1,25,"LINESTRING(-122.3005796 37.7729328, -122.3003157 37.7729368)",25,2.070413921690491,205
1146,1147,service,23.201999999999998,1,25,"LINESTRING(-122.2957608 37.7871709, -122.2956589000000065 37.7871497000000005, -122.2955408 37.7870776)",25,2.076499689,206
1147,1146,service,23.201999999999998,1,25,"LINESTRING(-122.2955408 37.7870776, -122.2955677000000065 37.7871200000000016, -122.2957608 37.7871709)",25,2.076499689,207
1209,1257,service,23.275,1,25,"LINESTRING(-122.2683151 37.7806733, -122.2683399 37.7804649)",25,2.083032939714108,208
1257,1209,service,23.275,1,25,"LINESTRING(-122.2683399 37.7804649, -122.2683151 37.7806733)",25,2.083032939714108,209
1943,1196,tertiary,23.32,1,25,"LINESTRING(-122.2873412 37.768400400000004, -122.2875795 37.7682102)",25,2.0870602858918583,210
1196,1943,tertiary,23.32,1,25,"LINESTRING(-122.2875795 37.7682102, -122.2873412 37.768400400000004)",25,2.0870602858918583,211
744,170,residential,23.320999999999998,1,25,"LINESTRING(-122.2376905 37.7670081, -122.2378342 37.7671844)",25,2.087149782473586,212
170,744,residential,23.320999999999998,1,25,"LINESTRING(-122.2378342 37.7671844, -122.2376905 37.7670081)",25,2.087149782473586,213
1777,1899,unclassified,23.334,2,25,"LINESTRING(-122.30067845 37.78718385, -122.30064626666666 37.78757276666667)",25,2.088313238036047,214
1899,1777,unclassified,23.334,2,25,"LINESTRING(-122.30064626666666 37.78757276666667, -122.30067845 37.78718385)",25,2.088313238036047,215
1918,1900,service,23.355,1,25,"LINESTRING(-122.3003504 37.787928199999996, -122.3006153 37.7879468)",25,2.0901926662523307,216
1900,1918,service,23.386,1,25,"LINESTRING(-122.3006153 37.7879468, -122.3003504 37.787928199999996)",25,2.092967060285892,217
1004,1007,service,23.501,1,25,"LINESTRING(-122.2785642 37.7877628, -122.2788291 37.7877918)",25,2.103259167184587,218
1007,1004,service,23.501,1,25,"LINESTRING(-122.2788291 37.7877918, -122.2785642 37.7877628)",25,2.103259167184587,219
1874,1870,residential,23.552,1,25,"LINESTRING(-122.27834476666668 37.77055216666667, -122.27814502000001 37.770822779999996)",25,2.1078234928527038,220
1870,1874,residential,23.552,1,25,"LINESTRING(-122.27814502000001 37.770822779999996, -122.27834476666668 37.77055216666667)",25,2.1078234928527038,221
1302,1940,tertiary,23.633,3,25,"LINESTRING(-122.291335 37.7797466, -122.2913403000000017 37.7798322000000013, -122.29135175 37.78000275)",25,2.1150727159726537,222
1940,1302,tertiary,23.632999999999996,3,25,"LINESTRING(-122.29135175 37.78000275, -122.2913443999999998 37.7798744999999982, -122.291335 37.7797466)",25,2.1150727159726537,223
330,1203,residential,23.637,1,25,"LINESTRING(-122.2861958 37.7693386, -122.2859465 37.769259)",25,2.115430702299565,224
1203,330,residential,23.637,1,25,"LINESTRING(-122.2859465 37.769259, -122.2861958 37.7693386)",25,2.115430702299565,225
402,36,secondary,23.736,1,25,"LINESTRING(-122.2325105 37.7577437, -122.2326875 37.7575825)",25,2.1242908638906153,226
36,402,secondary,23.736,1,25,"LINESTRING(-122.2326875 37.7575825, -122.2325105 37.7577437)",25,2.1242908638906153,227
1531,948,service,23.756,1,25,"LINESTRING(-122.2534934 37.7576234, -122.2537258 37.7577324)",25,2.126080795525171,228
948,1531,service,23.756,1,25,"LINESTRING(-122.2537258 37.7577324, -122.2534934 37.7576234)",25,2.126080795525171,229
981,773,unclassified,23.804000000000002,1,25,"LINESTRING(-122.2719088 37.7662272, -122.2721617 37.7662963)",25,2.1303766314481045,230
931,936,tertiary,23.808,1,25,"LINESTRING(-122.2770252 37.7882033, -122.2772853 37.7882533)",25,2.1307346177750155,231
1999,477,primary,23.937,1,25,"LINESTRING(-122.2440177 37.7624133, -122.2442393 37.7625384)",25,2.1422796768178993,232
477,1999,primary,23.937,1,25,"LINESTRING(-122.2442393 37.7625384, -122.2440177 37.7624133)",25,2.1422796768178993,233
1284,4,residential,23.943,1,25,"LINESTRING(-122.2930969 37.7854508, -122.2930844 37.7856659)",25,2.1428166563082662,234
4,1284,residential,23.943,1,25,"LINESTRING(-122.2930844 37.7856659, -122.2930969 37.7854508)",25,2.1428166563082662,235
502,1624,secondary,23.944,1,25,"LINESTRING(-122.2258783 37.7630321, -122.2257478 37.7628433)",25,2.142906152889994,236
1624,502,secondary,23.944,1,25,"LINESTRING(-122.2257478 37.7628433, -122.2258783 37.7630321)",25,2.142906152889994,237
551,960,service,23.96,3,25,"LINESTRING(-122.2527339 37.7601356, -122.2528938 37.7599611)",25,2.1443380981976383,238
960,551,service,23.96,3,25,"LINESTRING(-122.2528938 37.7599611, -122.2527339 37.7601356)",25,2.1443380981976383,239
401,2069,secondary,24.06,1,25,"LINESTRING(-122.2333963 37.7569453, -122.23314504999999 37.757170099999996)",25,2.1532877563704163,240
2069,401,secondary,24.06,1,25,"LINESTRING(-122.23314504999999 37.757170099999996, -122.2333963 37.7569453)",25,2.1532877563704163,241
1181,1179,service,24.237,1,25,"LINESTRING(-122.2904918 37.7769239, -122.290481 37.7771417)",25,2.1691286513362336,242
1179,1181,service,24.237,1,25,"LINESTRING(-122.290481 37.7771417, -122.2904918 37.7769239)",25,2.1691286513362336,243
1315,1938,service,24.245,1,25,"LINESTRING(-122.2796774 37.7685394, -122.27939033333332 37.76863856666667)",25,2.169844623990056,244
1938,1315,service,24.245,1,25,"LINESTRING(-122.27939033333332 37.76863856666667, -122.2796774 37.7685394)",25,2.169844623990056,245
719,1361,"['unclassified', 'service']",24.279,1,25,"LINESTRING(-122.3081201 37.78904, -122.3081162999999947 37.7890859000000034, -122.3081087999999994 37.7891762000000000, -122.3081169 37.7892578)",25,2.1728875077688006,246
1361,719,"['unclassified', 'service']",24.279000000000003,1,25,"LINESTRING(-122.3081169 37.7892578, -122.3081095999999945 37.7891874000000030, -122.3081087999999994 37.7891762000000000, -122.3081201 37.78904)",25,2.172887507768801,247
1889,1082,service,24.305,1,25,"LINESTRING(-122.28414826666666 37.7771099, -122.2837652 37.7771003)",25,2.175214418893723,248
1082,1889,service,24.305,1,25,"LINESTRING(-122.2837652 37.7771003, -122.28414826666666 37.7771099)",25,2.175214418893723,249
1638,924,unclassified,24.308,2,25,"LINESTRING(-122.2933205 37.779079, -122.2934190999999942 37.7790841999999998, -122.2934791999999931 37.7790987999999999, -122.2935582 37.7791624)",25,2.175482908638906,250
924,1638,unclassified,24.308,2,25,"LINESTRING(-122.2935582 37.7791624, -122.2935274000000021 37.7791252000000028, -122.2934791999999931 37.7790987999999999, -122.2933205 37.779079)",25,2.175482908638906,251
2053,1326,primary,24.533,1,25,"LINESTRING(-122.27589455 37.7714206, -122.2755847 37.7714135)",25,2.1956196395276573,252
1326,2053,primary,24.533,1,25,"LINESTRING(-122.2755847 37.7714135, -122.27589455 37.7714206)",25,2.1956196395276573,253
1110,1112,service,24.633,1,25,"LINESTRING(-122.2926731 37.7891779, -122.2924895 37.7893453)",25,2.204569297700435,254
1112,1110,service,24.633,1,25,"LINESTRING(-122.2924895 37.7893453, -122.2926731 37.7891779)",25,2.204569297700435,255
1839,2005,service,24.634999999999998,1,25,"LINESTRING(-122.25232486666668 37.759311000000004, -122.2523898000000031 37.7592191999999969, -122.2521684 37.7591921)",25,2.2047482908638907,256
2005,1839,service,24.634999999999998,1,25,"LINESTRING(-122.2521684 37.7591921, -122.2523060999999984 37.7591742999999980, -122.25232486666668 37.759311000000004)",25,2.2047482908638907,257
1165,926,service,24.644,1,25,"LINESTRING(-122.2901703 37.7733419, -122.2901549000000045 37.7734013000000033, -122.2900453 37.773537)",25,2.2055537600994404,258
1100,1096,service,24.652,1,25,"LINESTRING(-122.2924852 37.790101, -122.2924838 37.7903227)",25,2.206269732753263,259
1096,1100,service,24.652,1,25,"LINESTRING(-122.2924838 37.7903227, -122.2924852 37.790101)",25,2.206269732753263,260
1538,2011,service,24.665,1,25,"LINESTRING(-122.299662 37.7755257, -122.29925916666667 37.775578466666666)",25,2.207433188315724,261
2011,1538,service,24.665,1,25,"LINESTRING(-122.29925916666667 37.775578466666666, -122.299662 37.7755257)",25,2.207433188315724,262
2056,71,residential,24.686,1,25,"LINESTRING(-122.2794376 37.77253595, -122.2794501 37.7722257)",25,2.2093126165320074,263
71,2056,residential,24.686,1,25,"LINESTRING(-122.2794501 37.7722257, -122.2794376 37.77253595)",25,2.2093126165320074,264
898,889,residential,24.75,1,25,"LINESTRING(-122.2876517 37.7801469, -122.2873701 37.7801448)",25,2.2150403977625857,265
889,898,residential,24.75,1,25,"LINESTRING(-122.2873701 37.7801448, -122.2876517 37.7801469)",25,2.2150403977625857,266
2035,1698,service,24.820999999999998,1,25,"LINESTRING(-122.2926766 37.7806982, -122.2923903 37.7807437)",25,2.2213946550652577,267
1698,2035,service,24.820999999999998,1,25,"LINESTRING(-122.2923903 37.7807437, -122.2926766 37.7806982)",25,2.2213946550652577,268
1216,782,secondary,24.849,2,25,"LINESTRING(-122.2326982 37.7672419, -122.2324423 37.7671498)",25,2.223900559353636,269
170,1481,residential,24.91,1,25,"LINESTRING(-122.2378342 37.7671844, -122.2376865 37.7673755)",25,2.2293598508390304,270
1481,170,residential,24.91,1,25,"LINESTRING(-122.2376865 37.7673755, -122.2378342 37.7671844)",25,2.2293598508390304,271
857,977,residential,24.955,1,25,"LINESTRING(-122.2823052 37.7848893, -122.2823098 37.7846649)",25,2.2333871970167807,272
977,857,residential,24.955,1,25,"LINESTRING(-122.2823098 37.7846649, -122.2823052 37.7848893)",25,2.2333871970167807,273
1555,1556,unclassified,24.996,2,25,"LINESTRING(-122.3000561 37.7723416, -122.2997723 37.7723272)",25,2.2370565568676195,274
1556,1555,unclassified,24.996,2,25,"LINESTRING(-122.2997723 37.7723272, -122.3000561 37.7723416)",25,2.2370565568676195,275
2020,1156,tertiary,25.037,1,25,"LINESTRING(-122.299749 37.78309566666667, -122.3000647 37.7830175)",25,2.2407259167184588,276
1156,2020,tertiary,25.037,1,25,"LINESTRING(-122.3000647 37.7830175, -122.299749 37.78309566666667)",25,2.2407259167184588,277
455,1892,primary,25.039,5,25,"LINESTRING(-122.2766063 37.7782091, -122.2766139 37.777984)",25,2.2409049098819143,278
1892,455,primary,25.039,5,25,"LINESTRING(-122.2766139 37.777984, -122.2766063 37.7782091)",25,2.2409049098819143,279
1440,1442,residential,25.112,1,25,"LINESTRING(-122.2836415 37.7734911, -122.2833559 37.7734847)",25,2.2474381603480422,280
1442,1440,residential,25.112,1,25,"LINESTRING(-122.2833559 37.7734847, -122.2836415 37.7734911)",25,2.2474381603480422,281
603,1970,primary,25.164,1,25,"LINESTRING(-122.276732 37.7751995, -122.27671783333334 37.77553616666666)",25,2.252091982597887,282
1970,603,primary,25.164,1,25,"LINESTRING(-122.27671783333334 37.77553616666666, -122.276732 37.7751995)",25,2.252091982597887,283
111,1155,tertiary,25.243,1,25,"LINESTRING(-122.3024019 37.7831389, -122.3021153 37.7831237)",25,2.2591622125543815,284
1155,111,tertiary,25.243,1,25,"LINESTRING(-122.3021153 37.7831237, -122.3024019 37.7831389)",25,2.2591622125543815,285
1215,2069,service,25.25,1,25,"LINESTRING(-122.2332875 37.7573852, -122.23314504999999 37.757170099999996)",25,2.259788688626476,286
2069,1215,service,25.25,1,25,"LINESTRING(-122.23314504999999 37.757170099999996, -122.2332875 37.7573852)",25,2.259788688626476,287
1899,1900,unclassified,25.251,2,25,"LINESTRING(-122.30064626666666 37.78757276666667, -122.3006153 37.7879468)",25,2.259878185208204,288
1900,1899,unclassified,25.251,2,25,"LINESTRING(-122.3006153 37.7879468, -122.30064626666666 37.78757276666667)",25,2.259878185208204,289
1702,1703,service,25.262999999999998,1,25,"LINESTRING(-122.2938534 37.7808357, -122.2935666 37.7808204)",25,2.2609521441889373,290
1703,1702,service,25.262999999999998,1,25,"LINESTRING(-122.2935666 37.7808204, -122.2938534 37.7808357)",25,2.2609521441889373,291
2052,2050,residential,25.286,1,25,"LINESTRING(-122.28788915 37.7799341, -122.28791079999999 37.77963485)",25,2.2630105655686763,292
2050,2052,residential,25.286,1,25,"LINESTRING(-122.28791079999999 37.77963485, -122.28788915 37.7799341)",25,2.2630105655686763,293
1420,1421,service,25.296,1,25,"LINESTRING(-122.2762978 37.7754151, -122.2763097 37.7751878)",25,2.263905531385954,294
1421,1420,service,25.296,1,25,"LINESTRING(-122.2763097 37.7751878, -122.2762978 37.7754151)",25,2.263905531385954,295
1210,1211,service,25.421,1,25,"LINESTRING(-122.2517787 37.7592818, -122.2516127 37.759469)",25,2.2750926041019266,296
1211,1210,service,25.421,1,25,"LINESTRING(-122.2516127 37.759469, -122.2517787 37.7592818)",25,2.2750926041019266,297
1523,1682,service,25.441,1,25,"LINESTRING(-122.2383463 37.7695614, -122.2386045 37.7696648)",25,2.2768825357364824,298
1682,1523,service,25.441,1,25,"LINESTRING(-122.2386045 37.7696648, -122.2383463 37.7695614)",25,2.2768825357364824,299
1088,1091,residential,25.52,1,25,"LINESTRING(-122.2651936 37.7823128, -122.2651553 37.7825403)",25,2.2839527656929772,300
1091,1088,residential,25.52,1,25,"LINESTRING(-122.2651553 37.7825403, -122.2651936 37.7823128)",25,2.2839527656929772,301
1463,1980,service,25.535,1,25,"LINESTRING(-122.2628265 37.7706452, -122.26294126 37.770939920000004)",25,2.285295214418894,302
1980,1463,service,25.535,1,25,"LINESTRING(-122.26294126 37.770939920000004, -122.2628265 37.7706452)",25,2.285295214418894,303
1095,1600,service,25.537,1,25,"LINESTRING(-122.2905746 37.7901235, -122.290865 37.7901147)",25,2.2854742075823493,304
1600,1095,service,25.537,1,25,"LINESTRING(-122.290865 37.7901147, -122.2905746 37.7901235)",25,2.2854742075823493,305
1549,1548,service,25.572,1,25,"LINESTRING(-122.2450547 37.7719944, -122.2453102 37.7721044)",25,2.2886065879428217,306
1548,1549,service,25.572,1,25,"LINESTRING(-122.2453102 37.7721044, -122.2450547 37.7719944)",25,2.2886065879428217,307
1338,602,unclassified,25.582,1,25,"LINESTRING(-122.2768852 37.7712283, -122.2768463000000025 37.7712744999999970, -122.2768778 37.7714448)",25,2.2895015537600996,308
1998,1516,residential,25.655,1,25,"LINESTRING(-122.2362731 37.76143105, -122.2364223999999950 37.7614567999999977, -122.2364632999999969 37.7614811999999986, -122.2365084 37.7615732)",25,2.2960348042262275,309
775,777,service,25.656,1,25,"LINESTRING(-122.2730552 37.7659027, -122.2730542000000042 37.7658071999999976, -122.2730057 37.7656786)",25,2.2961243008079553,310
1891,413,primary,25.773,5,25,"LINESTRING(-122.27662531428572 37.7776467, -122.2766461 37.7772294)",25,2.3065954008701057,311
413,1891,primary,25.773,5,25,"LINESTRING(-122.2766461 37.7772294, -122.27662531428572 37.7776467)",25,2.3065954008701057,312
1943,1603,service,25.793,1,25,"LINESTRING(-122.2873412 37.768400400000004, -122.2872181999999981 37.7683942999999971, -122.2870403 37.7683218)",25,2.3083853325046615,313
1603,1943,service,25.793,1,25,"LINESTRING(-122.2870403 37.7683218, -122.2871758999999940 37.7683741999999967, -122.2873412 37.768400400000004)",25,2.3083853325046615,314
1411,1416,residential,25.824,1,25,"LINESTRING(-122.2779513 37.7762812, -122.278245 37.7762879)",25,2.311159726538223,315
1416,1411,residential,25.824,1,25,"LINESTRING(-122.278245 37.7762879, -122.2779513 37.7762812)",25,2.311159726538223,316
1357,1148,service,25.898,1,25,"LINESTRING(-122.2727902 37.7686128, -122.2730587 37.7685169)",25,2.3177824735860786,317
1148,1357,service,25.898,1,25,"LINESTRING(-122.2730587 37.7685169, -122.2727902 37.7686128)",25,2.3177824735860786,318
1937,1314,service,25.932,1,25,"LINESTRING(-122.27788195 37.771464800000004, -122.2779393 37.7712331)",25,2.3208253573648228,319
1314,1937,service,25.932,1,25,"LINESTRING(-122.2779393 37.7712331, -122.27788195 37.771464800000004)",25,2.3208253573648228,320
1012,1254,service,25.954,1,25,"LINESTRING(-122.2773373 37.7710365, -122.2775593 37.7708826)",25,2.322794282162834,321
1254,1012,service,25.954,1,25,"LINESTRING(-122.2775593 37.7708826, -122.2773373 37.7710365)",25,2.322794282162834,322
1739,1740,residential,25.969,1,25,"LINESTRING(-122.2796026 37.7902185, -122.2793506 37.7900965)",25,2.324136730888751,323
1740,1739,residential,25.969,1,25,"LINESTRING(-122.2793506 37.7900965, -122.2796026 37.7902185)",25,2.324136730888751,324
1556,2009,unclassified,25.974,2,25,"LINESTRING(-122.2997723 37.7723272, -122.29939455 37.772308)",25,2.3245842137973898,325
2009,1556,unclassified,25.974,2,25,"LINESTRING(-122.29939455 37.772308, -122.2997723 37.7723272)",25,2.3245842137973898,326
1831,210,residential,26.013,1,25,"LINESTRING(-122.27113525 37.78322885, -122.2707924 37.783117)",25,2.3280745804847736,327
210,1831,residential,26.013,1,25,"LINESTRING(-122.2707924 37.783117, -122.27113525 37.78322885)",25,2.3280745804847736,328
1339,1916,unclassified,26.049,2,25,"LINESTRING(-122.3058174 37.7889207, -122.30615426666667 37.788986566666665)",25,2.3312964574269732,329
1916,1339,unclassified,26.049,2,25,"LINESTRING(-122.30615426666667 37.788986566666665, -122.3058174 37.7889207)",25,2.3312964574269732,330
1492,1716,service,26.085,1,25,"LINESTRING(-122.3101616 37.7870934, -122.3101736 37.786859)",25,2.3345183343691738,331
1716,1492,service,26.085,1,25,"LINESTRING(-122.3101736 37.786859, -122.3101616 37.7870934)",25,2.3345183343691738,332
963,879,"['residential', 'living_street']",26.107,1,25,"LINESTRING(-122.2834477 37.7817361, -122.2831507 37.7817338)",25,2.3364872591671846,333
879,963,"['residential', 'living_street']",26.107,1,25,"LINESTRING(-122.2831507 37.7817338, -122.2834477 37.7817361)",25,2.3364872591671846,334
974,589,residential,26.137,2,25,"LINESTRING(-122.2860475 37.7718952, -122.2860538 37.7716602)",25,2.3391721566190182,335
589,974,residential,26.137,2,25,"LINESTRING(-122.2860538 37.7716602, -122.2860475 37.7718952)",25,2.3391721566190182,336
953,762,service,26.169,1,25,"LINESTRING(-122.2534159 37.758937, -122.2535256000000032 37.7589781000000002, -122.2536849 37.7590378)",25,2.3420360472343074,337
